datetime,site_id,site_name,lat,lon
2018-05-10 19:56:52,4583,Clover Basin Consulting,40.138184,-105.168028
2018-05-10 19:57:14,4584,Clover Basin Consulting B,40.138184,-105.168028
2018-05-10 19:56:46,5484,Club West Discovery,33.293854,-112.097197
2018-05-10 19:57:17,5485,Club West Discovery B,33.293854,-112.097197
2018-05-10 19:57:30,1326,Clyde,35.527256,-82.895241
2018-05-10 19:58:00,1327,Clyde B,35.527256,-82.895241
2018-05-10 19:56:55,193,Coachella city P1,33.700258,-116.207652
2018-05-10 19:57:24,194,Coachella City P2,33.700258,-116.207652
2018-05-10 19:57:22,4974,Coastal Peak,33.601303,-117.808196
2018-05-10 19:57:52,4975,Coastal Peak B,33.601303,-117.808196
2018-05-10 19:57:44,928,Cobble Hill El,48.692729,-123.589758
2018-05-10 19:56:54,929,Cobble Hill El B,48.692729,-123.589758
2018-05-10 19:57:54,6356,Cobble Knoll,40.77445,-111.88332
2018-05-10 19:57:04,6357,Cobble Knoll B,40.77445,-111.88332
2018-05-10 19:57:11,1378,Coldwater Drive,50.657977,-120.263954
2018-05-10 19:57:41,1379,Coldwater Drive B,50.657977,-120.263954
2018-05-10 19:56:52,5598,Colita TX,30.882373,-94.989144
2018-05-10 19:57:18,5599,Colita TX B,30.882373,-94.989144
2018-05-10 19:57:27,5046,College Canyon Inside,34.609423,-120.134709
2018-05-10 19:57:56,5047,College Canyon Inside B,34.609423,-120.134709
2018-05-10 19:57:21,4621,College Canyon Outside,34.609341,-120.134755
2018-05-10 19:57:42,4622,College Canyon Outside B,34.609341,-120.134755
2018-05-10 19:56:54,2741,College Park,45.31029,-122.966891
2018-05-10 19:57:23,2742,College Park B,45.31029,-122.966891
2018-05-10 19:56:50,3172,Coloma,38.797192,-120.909669
2018-05-10 19:57:20,3173,Coloma B,38.797192,-120.909669
2018-05-10 19:56:51,6378,Colonial Acres,40.25738,-79.158021
2018-05-10 19:57:23,6379,Colonial Acres B,40.25738,-79.158021
2018-05-10 19:57:42,3134,Colton,34.05587,-117.3063
2018-05-10 19:56:52,3135,Colton B,34.05587,-117.3063
2018-05-10 19:57:41,3791,Columbus Parkway,38.134271,-122.197826
2018-05-10 19:56:51,3792,Columbus Parkway B,38.134271,-122.197826
2018-05-10 19:57:29,4029,COMFAMA - Claustro,6.245706,-75.563842
2018-05-10 19:57:59,4030,COMFAMA - Claustro B,6.245706,-75.563842
2018-05-10 19:57:13,4658,Concord,37.969026,-122.015881
2018-05-10 19:57:42,4659,Concord B,37.969026,-122.015881
2018-05-10 19:57:24,4894,"Concord, MA",42.4339,-71.363855
2018-05-10 19:57:54,4895,"Concord, MA B",42.4339,-71.363855
2018-05-10 19:56:55,5876,Conlig,54.634158,-5.672035
2018-05-10 19:57:17,5877,Conlig B,54.634158,-5.672035
2018-05-10 19:57:34,4579,Cooks Gap,-32.373649,149.709531
2018-05-10 19:58:00,4580,Cooks Gap B,-32.373649,149.709531
2018-05-10 19:57:57,3951,"Corinth, VT",44.033667,-72.247786
2018-05-10 19:57:06,3952,"Corinth, VT B",44.033667,-72.247786
2018-05-10 19:57:04,6750,Corner of Chatham and Texas Street,30.677903,-88.058356
2018-05-10 19:57:35,6751,Corner of Chatham and Texas Street B,30.677903,-88.058356
2018-05-10 19:57:57,6138,Coronel Plaza,33.784696,-118.391534
2018-05-10 19:57:07,6139,Coronel Plaza B,33.784696,-118.391534
2018-05-10 19:57:28,992,Cosgriff Catholic School,40.727629,-111.824421
2018-05-10 19:57:59,993,Cosgriff Catholic School B,40.727629,-111.824421
2018-05-10 19:56:44,2538,"Cottage Grove, Mn.",44.824223,-92.941143
2018-05-10 19:57:14,2539,"Cottage Grove, Mn. B",44.824223,-92.941143
2018-05-10 19:56:51,7588,CottonRidge,29.584881,-95.461087
2018-05-10 19:57:13,7589,CottonRidge B,29.584881,-95.461087
2018-05-10 19:57:33,7768,County Line & Fern Dell,41.5109,-88.596453
2018-05-10 19:57:54,7769,County Line & Fern Dell B,41.5109,-88.596453
2018-05-10 19:57:27,6556,Coventry township,40.988945,-81.578474
2018-05-10 19:57:50,6557,Coventry township B,40.988945,-81.578474
2018-05-10 19:57:00,1658,Cowan Park area,43.157759,-80.768936
2018-05-10 19:57:30,1659,Cowan Park area B,43.157759,-80.768936
2018-05-10 19:57:09,964,Cowichan Estuary Nature Ctr.,48.742616,-123.627424
2018-05-10 19:57:39,965,Cowichan Estuary Nature Ctr. B,48.742616,-123.627424
2018-05-10 19:57:26,4968,Cranbrook,40.02499,-83.039246
2018-05-10 19:57:56,4969,Cranbrook B,40.02499,-83.039246
2018-05-10 19:58:00,4012,"Crassier, Switzerland ",46.375301,6.166494
2018-05-10 19:57:11,4013,"Crassier, Switzerland  B",46.375301,6.166494
2018-05-10 19:57:18,1624,Creative Montessori School,33.480218,-86.796337
2018-05-10 19:57:48,1625,Creative Montessori School B,33.480218,-86.796337
2018-05-10 19:57:39,3238,Creekside Park,40.664058,-111.849054
2018-05-10 19:56:48,3239,Creekside Park B,40.664058,-111.849054
2018-05-10 19:57:52,1262,Crestwood Road,49.164055,-123.838094
2018-05-10 19:57:02,1263,Crestwood Road B,49.164055,-123.838094
2018-05-10 19:57:15,5157,Crondall Weather,51.234964,-0.860451
2018-05-10 19:57:45,5158,Crondall Weather B,51.234964,-0.860451
2018-05-10 19:57:39,2827,"Crump Farm - Wylliesburg, VA",36.844269,-78.555124
2018-05-10 19:56:49,2828,"Crump Farm - Wylliesburg, VA B",36.844269,-78.555124
2018-05-10 19:57:01,5084,CSU Stanislaus Naraghi,37.523452,-120.854731
2018-05-10 19:57:31,5085,CSU Stanislaus Naraghi B,37.523452,-120.854731
2018-05-10 19:57:28,7124,CSUB,35.350193,-119.094034
2018-05-10 19:57:58,7125,CSUB B,35.350193,-119.094034
2018-05-10 19:57:48,8678,CSUStan Naraghi Roof,37.523201,-120.855236
2018-05-10 19:56:51,8679,CSUStan Naraghi Roof B,37.523201,-120.855236
2018-05-10 19:57:17,6624,CTRAWSP PM Monitor #1,41.758093,-73.082866
2018-05-10 19:57:39,6625,CTRAWSP PM Monitor #1 B,41.758093,-73.082866
2018-05-10 19:57:47,2888,"Cupertino, CA",37.302643,-122.058282
2018-05-10 19:56:57,2889,"Cupertino, CA B",37.302643,-122.058282
2018-05-10 19:57:33,5222,Curtis_JKM,34.100237,-118.13673
2018-05-10 19:56:43,5223,Curtis_JKM B,34.100237,-118.13673
2018-05-10 19:57:04,6690,"Cypress Village, Irvine, CA",33.681255,-117.757745
2018-05-10 19:57:34,6691,"Cypress Village, Irvine, CA B",33.681255,-117.757745
2018-05-10 19:56:57,2083,D52A,34.032463,-118.395863
2018-05-10 19:57:27,2084,D52A B,34.032463,-118.395863
2018-05-10 19:56:51,2241,"Damascus, MD",39.265518,-77.188568
2018-05-10 19:57:21,2242,"Damascus, MD B",39.265518,-77.188568
2018-05-10 19:57:50,3642,Dane St & Village St. ,42.380975,-71.104366
2018-05-10 19:57:00,3643,Dane St & Village St.  B,42.380975,-71.104366
2018-05-10 19:57:28,2926,Daughn,34.716876,-86.775358
2018-05-10 19:57:58,2927,Daughn B,34.716876,-86.775358
2018-05-10 19:57:00,7806,Davis (Ivy Town 2),38.553649,-121.737844
2018-05-10 19:57:23,7807,Davis (Ivy Town 2) B,38.553649,-121.737844
2018-05-10 19:57:36,1096,Davis 3 - Weber State University,41.098559,-111.981496
2018-05-10 19:57:50,1097,Davis 3 - Weber State University B,41.098559,-111.981496
2018-05-10 19:57:58,3843,Dayboro,-27.1794,152.831866
2018-05-10 19:57:08,3844,Dayboro B,-27.1794,152.831866
2018-05-10 19:57:59,4043,Dayton,39.238097,-76.993211
2018-05-10 19:57:02,4044,Dayton B,39.238097,-76.993211
2018-05-10 19:56:49,864,Decorah 2,43.315998,-91.771197
2018-05-10 19:57:19,865,Decorah 2 B,43.315998,-91.771197
2018-05-10 19:57:54,745,"Decorah, IA",43.300076,-91.791568
2018-05-10 19:57:04,746,"Decorah, IA B",43.300076,-91.791568
2018-05-10 19:57:17,7480,Deer Hollow,40.558186,-111.804803
2018-05-10 19:57:39,7481,Deer Hollow B,40.558186,-111.804803
2018-05-10 19:56:45,2424,"Department of Physics, University of Ghana, Legon, Accra, Ghana",5.651342,-0.185526
2018-05-10 19:57:15,2425,"Department of Physics, University of Ghana, Legon, Accra, Ghana B",5.651342,-0.185526
2018-05-10 19:57:30,2918,DES Office,34.700689,-86.724461
2018-05-10 19:58:00,2919,DES Office B,34.700689,-86.724461
2018-05-10 19:56:45,7330,DESI,34.240957,-84.806777
2018-05-10 19:57:11,7331,DESI B,34.240957,-84.806777
2018-05-10 19:57:55,7524,DHS,38.728287,-108.049443
2018-05-10 19:56:58,7525,DHS B,38.728287,-108.049443
2018-05-10 19:57:37,4327,Didsbury,51.667636,-114.124935
2018-05-10 19:57:59,4328,Didsbury B,51.667636,-114.124935
2018-05-10 19:57:18,5512,Digital Bear Consulting,38.78409,-77.494766
2018-05-10 19:57:48,5513,Digital Bear Consulting B,38.78409,-77.494766
2018-05-10 19:57:35,922,Discovery School,48.653296,-123.652244
2018-05-10 19:56:44,923,Discovery School B,48.653296,-123.652244
2018-05-10 19:58:00,2486,Donvale,-37.801818,145.193758
2018-05-10 19:57:10,2487,Donvale B,-37.801818,145.193758
2018-05-10 19:57:47,5440,DopplerDon Wx,41.285914,-72.872626
2018-05-10 19:56:49,5441,DopplerDon Wx B,41.285914,-72.872626
2018-05-10 19:57:40,938,Dorchester 01,40.789931,-111.893764
2018-05-10 19:56:50,939,Dorchester 01 B,40.789931,-111.893764
2018-05-10 19:57:31,1539,Douglas 2,40.774964,-111.846941
2018-05-10 19:58:01,1540,Douglas 2 B,40.774964,-111.846941
2018-05-10 19:57:45,461,Dover St. Mary's P1,40.74148,-111.818374
2018-05-10 19:56:55,462,Dover St. Mary's P1 B,40.74148,-111.818374
2018-05-10 19:57:19,2301,Downtown East Longview,32.50939,-94.711136
2018-05-10 19:57:49,2302,Downtown East Longview B,32.50939,-94.711136
2018-05-10 19:57:58,3026,Downtown New Orleans,29.943491,-90.06983
2018-05-10 19:57:07,3027,Downtown New Orleans B,29.943491,-90.06983
2018-05-10 19:57:35,4823,Downtown Palisade,39.11182,-108.352371
2018-05-10 19:56:45,4824,Downtown Palisade B,39.11182,-108.352371
2018-05-10 19:57:19,3214,Downtown Sault Ste. Marie,46.508783,-84.329192
2018-05-10 19:57:49,3215,Downtown Sault Ste. Marie B,46.508783,-84.329192
2018-05-10 19:57:57,7778,"Downtown, Kernville, California ",35.75429,-118.425173
2018-05-10 19:57:03,7779,"Downtown, Kernville, California  B",35.75429,-118.425173
2018-05-10 19:57:44,162,Draper 4,40.474195,-111.883285
2018-05-10 19:56:54,163,Draper 4 B,40.474195,-111.883285
2018-05-10 19:57:57,151,Draper 5,40.47493,-111.883156
2018-05-10 19:57:54,18,Draper Bench,40.475668,-111.88593
2018-05-10 19:56:49,350,"Draper, UT",40.531727,-111.831501
2018-05-10 19:57:19,351,"Draper, UT B",40.531727,-111.831501
2018-05-10 19:57:17,6736,Duarte Hills,34.152012,-117.934018
2018-05-10 19:57:47,6737,Duarte Hills B,34.152012,-117.934018
2018-05-10 19:57:27,1210,Dubuque Iowa,42.52289,-90.660167
2018-05-10 19:57:58,1211,Dubuque Iowa B,42.52289,-90.660167
2018-05-10 19:57:25,2205,Duke Farms,40.544741,-74.622786
2018-05-10 19:57:55,2206,Duke Farms B,40.544741,-74.622786
2018-05-10 19:57:07,6692,Dunster Drive neighborhood,43.686232,-72.289804
2018-05-10 19:57:37,6693,Dunster Drive neighborhood B,43.686232,-72.289804
2018-05-10 19:57:45,3633,Duwamish #1,47.560015,-122.338254
2018-05-10 19:56:56,3634,Duwamish #1 B,47.560015,-122.338254
2018-05-10 19:57:12,988,Dyacon,41.764022,-111.819599
2018-05-10 19:57:42,989,Dyacon B,41.764022,-111.819599
2018-05-10 19:57:57,3970,Eagle Hill,37.472996,-122.249894
2018-05-10 19:57:07,3971,Eagle Hill B,37.472996,-122.249894
2018-05-10 19:56:42,4125,Eagle Spring Lake,42.8538,-88.4355
2018-05-10 19:57:04,4126,Eagle Spring Lake B,42.8538,-88.4355
2018-05-10 19:58:00,4780,Eaglerock Village,37.750268,-97.2472
2018-05-10 19:57:11,4781,Eaglerock Village B,37.750268,-97.2472
2018-05-10 19:57:48,6442,Eagles Nest CIHA,48.427997,-119.460322
2018-05-10 19:56:58,6443,Eagles Nest CIHA B,48.427997,-119.460322
2018-05-10 19:56:44,5646,EaglesNest,45.312445,-111.812533
2018-05-10 19:57:10,5647,EaglesNest B,45.312445,-111.812533
2018-05-10 19:56:41,814,Eaglewood,40.83605,-111.91104
2018-05-10 19:57:11,815,Eaglewood B,40.83605,-111.91104
2018-05-10 19:56:53,4399,East Altadena,34.17797,-118.099329
2018-05-10 19:57:15,4400,East Altadena B,34.17797,-118.099329
2018-05-10 19:56:55,3543,East Mill Creek,40.692387,-111.810172
2018-05-10 19:57:25,3544,East Mill Creek B,40.692387,-111.810172
2018-05-10 19:57:21,308,East Murray P1,40.634929,-111.837258
2018-05-10 19:57:51,309,East Murray P1 B,40.634929,-111.837258
2018-05-10 19:57:26,1314,East Porpoise Bay - Sechelt BC Canada,49.489131,-123.750005
2018-05-10 19:57:56,1315,East Porpoise Bay - Sechelt BC Canada B,49.489131,-123.750005
2018-05-10 19:57:57,9896,EastEndAve1,40.44105,-79.896199
2018-05-10 19:57:07,9897,EastEndAve1 B,40.44105,-79.896199
2018-05-10 19:57:18,185,Echo Park P1,34.073635,-118.268681
2018-05-10 19:57:48,186,Echo Park P2,34.073635,-118.268681
2018-05-10 19:57:45,7316,Ecole Bilingue de Berkeley,37.854831,-122.289372
2018-05-10 19:56:45,7317,Ecole Bilingue de Berkeley B,37.854831,-122.289372
2018-05-10 19:57:50,7630,Edendale,34.110851,-118.272384
2018-05-10 19:57:01,7631,Edendale B,34.110851,-118.272384
2018-05-10 19:57:57,2209,Edificio London,6.216562,-75.567423
2018-05-10 19:57:07,2210,Edificio London B,6.216562,-75.567423
2018-05-10 19:57:22,2658,Eggy's House,38.681438,-121.126625
2018-05-10 19:57:52,2659,Eggy's House B,38.681438,-121.126625
2018-05-10 19:57:43,10156,EHC office,32.658395,-117.103256
2018-05-10 19:56:53,10157,EHC office B,32.658395,-117.103256
2018-05-10 19:57:33,5464,Ehrbar Farm,41.261765,-111.723532
2018-05-10 19:56:42,5465,Ehrbar Farm B,41.261765,-111.723532
2018-05-10 19:57:39,4127,Ehv mobile,51.410708,5.454973
2018-05-10 19:58:00,4128,Ehv mobile B,51.410708,5.454973
2018-05-10 19:56:55,2564,"Einsiedeln, Switzerland",47.126427,8.752837
2018-05-10 19:57:25,2565,"Einsiedeln, Switzerland B",47.126427,8.752837
2018-05-10 19:56:57,3782,El Camino Real/Valle Vista,38.120362,-122.241011
2018-05-10 19:57:27,3783,El Camino Real/Valle Vista B,38.120362,-122.241011
2018-05-10 19:57:38,3082,El Cerrito - Rust - Ohlone Greenway,37.906472,-122.301588
2018-05-10 19:56:48,3083,El Cerrito - Rust - Ohlone Greenway B,37.906472,-122.301588
2018-05-10 19:57:00,3884,El Dorado Hills,38.672415,-121.091009
2018-05-10 19:57:30,3885,El Dorado Hills B,38.672415,-121.091009
2018-05-10 19:57:23,1650,"El Monte, CA",34.066623,-118.052747
2018-05-10 19:57:53,1651,"El Monte, CA B",34.066623,-118.052747
2018-05-10 19:57:25,3296,El Sobrante Manor,37.98261,-122.295859
2018-05-10 19:57:55,3297,El Sobrante Manor B,37.98261,-122.295859
2018-05-10 19:57:25,7452,Eleda Drive,33.795894,-118.348419
2018-05-10 19:57:47,7453,Eleda Drive B,33.795894,-118.348419
2018-05-10 19:57:09,2904,Elite Weather Systems NZ Indoor Trial,-37.794144,175.255172
2018-05-10 19:57:39,2905,Elite Weather Systems NZ Indoor Trial B,-37.794144,175.255172
2018-05-10 19:57:55,2392,"Elizabeth, CO",39.404252,-104.553031
2018-05-10 19:57:05,2393,"Elizabeth, CO B",39.404252,-104.553031
2018-05-10 19:57:56,4447,Elmside Circle Park,43.092234,-89.342828
2018-05-10 19:57:06,4448,Elmside Circle Park B,43.092234,-89.342828
2018-05-10 19:57:14,9826,El_Chico,33.810124,-118.372418
2018-05-10 19:57:36,9827,El_Chico B,33.810124,-118.372418
2018-05-10 19:57:22,5170,eMalahleni,-25.911945,29.286945
2018-05-10 19:57:48,5171,eMalahleni B,-25.911945,29.286945
2018-05-10 19:57:40,441,Emigration Canyon,40.778155,-111.758007
2018-05-10 19:57:40,442,Emigration Canyon B,40.778155,-111.758007
2018-05-10 19:57:05,6062,Emigration Place,40.762579,-111.776668
2018-05-10 19:57:35,6063,Emigration Place B,40.762579,-111.776668
2018-05-10 19:57:32,7772,Emu2,42.252611,-83.7624
2018-05-10 19:57:55,7773,Emu2 B,42.252611,-83.7624
2018-05-10 19:57:02,2402,Enatai,47.588518,-122.199141
2018-05-10 19:57:32,2403,Enatai B,47.588518,-122.199141
2018-05-10 19:57:50,141,Encinitas,33.063023,-117.246441
2018-05-10 19:57:04,5113,"Endicott, NY",42.10921,-76.072084
2018-05-10 19:57:35,5114,"Endicott, NY B",42.10921,-76.072084
2018-05-10 19:57:16,399,Ensign P1,40.787948,-111.88682
2018-05-10 19:57:47,400,Ensign P2,40.787948,-111.88682
2018-05-10 19:57:43,8382,"Enviro-labs, Inc.",33.458253,-88.80625
2018-05-10 19:56:47,8383,"Enviro-labs, Inc. B",33.458253,-88.80625
2018-05-10 19:57:06,2548,Eric J Wolfe,19.566209,-155.963168
2018-05-10 19:57:36,2549,Eric J Wolfe B,19.566209,-155.963168
2018-05-10 19:57:04,348,Eva Road,49.159214,-123.723077
2018-05-10 19:57:35,349,Eva Road B,49.159214,-123.723077
2018-05-10 19:57:31,5492,Evergreen San Jose,37.296981,-121.764859
2018-05-10 19:58:00,5493,Evergreen San Jose B,37.296981,-121.764859
2018-05-10 19:57:05,4602,ex,39.197976,-76.601037
2018-05-10 19:57:26,4603,ex B,39.197976,-76.601037
2018-05-10 19:57:06,7382,F.M. 3000,30.360421,-97.328943
2018-05-10 19:57:25,7383,F.M. 3000 B,30.360421,-97.328943
2018-05-10 19:56:50,3071,Fabreville Laval QC,45.564082,-73.843936
2018-05-10 19:57:20,3072,Fabreville Laval QC B,45.564082,-73.843936
2018-05-10 19:56:49,3930,Fair Grounds,38.149868,-122.237466
2018-05-10 19:57:16,3931,Fair Grounds B,38.149868,-122.237466
2018-05-10 19:56:54,868,Fairbanks,64.84741,-147.97638
2018-05-10 19:57:24,869,Fairbanks B,64.84741,-147.97638
2018-05-10 19:57:56,7776,Fairbanks Ballaine & Lynx,64.903,-147.829
2018-05-10 19:56:58,7777,Fairbanks Ballaine & Lynx B,64.903,-147.829
2018-05-10 19:57:45,7408,Fairfield University - Bannow Science Center,41.158786,-73.256817
2018-05-10 19:56:55,7409,Fairfield University - Bannow Science Center B,41.158786,-73.256817
2018-05-10 19:57:11,2689,Fairfield University - Rec Plex,41.160338,-73.255879
2018-05-10 19:57:40,2690,Fairfield University - Rec Plex B,41.160338,-73.255879
2018-05-10 19:57:23,3934,Fairview West Pacifica,37.619596,-122.487844
2018-05-10 19:57:53,3935,Fairview West Pacifica B,37.619596,-122.487844
2018-05-10 19:57:53,8754,Fallspring,29.750973,-98.327629
2018-05-10 19:56:55,8755,Fallspring B,29.750973,-98.327629
2018-05-10 19:57:48,8966,Fancher Davidge Park Area,41.46191,-74.428836
2018-05-10 19:56:58,8967,Fancher Davidge Park Area B,41.46191,-74.428836
2018-05-10 19:57:59,7538,Farm 2 miles south of Roberts,40.589275,-88.184932
2018-05-10 19:57:01,7539,Farm 2 miles south of Roberts B,40.589275,-88.184932
2018-05-10 19:58:00,4129,Farm Sophia,-28.05114,28.449844
2018-05-10 19:57:00,4130,Farm Sophia B,-28.05114,28.449844
2018-05-10 19:56:50,5408,Farmington Ranches,40.987242,-111.928402
2018-05-10 19:57:11,5409,Farmington Ranches B,40.987242,-111.928402
2018-05-10 19:57:21,4382,Farrell Home Indoors,35.584324,-78.800013
2018-05-10 19:57:51,4383,Farrell Home Indoors B,35.584324,-78.800013
2018-05-10 19:56:55,4329,Farrell Home Outside,35.555932,-78.727767
2018-05-10 19:57:21,4330,Farrell Home Outside B,35.555932,-78.727767
2018-05-10 19:57:59,5794,Fawn Twp.,40.66758,-79.730835
2018-05-10 19:57:09,5795,Fawn Twp. B,40.66758,-79.730835
2018-05-10 19:56:44,7004,Feather Field Ranch Hornitos,37.492897,-120.173978
2018-05-10 19:57:14,7005,Feather Field Ranch Hornitos B,37.492897,-120.173978
2018-05-10 19:56:47,8710,Federal Hill - Loyola MD,39.276625,-76.609516
2018-05-10 19:57:09,8711,Federal Hill - Loyola MD B,39.276625,-76.609516
2018-05-10 19:57:00,1306,Fifth and Battle,50.673543,-120.329572
2018-05-10 19:57:30,1307,Fifth and Battle B,50.673543,-120.329572
2018-05-10 19:57:40,7958,FireAdminMareIsland City of Vallejo,38.100865,-122.272473
2018-05-10 19:56:50,7959,FireAdminMareIsland City of Vallejo B,,
2018-05-10 19:58:00,60,First and Third,40.772832,-111.871567
2018-05-10 19:57:47,459,Flight Park North 2,40.474567,-111.891498
2018-05-10 19:56:57,460,Flight Park North 2 B,40.474567,-111.891498
2018-05-10 19:57:53,8786,FMH Home,34.149163,-118.135779
2018-05-10 19:56:55,8787,FMH Home B,34.149163,-118.135779
2018-05-10 19:57:53,6132,"Forbes Bay, Elizabeth City, NC",36.282252,-76.206629
2018-05-10 19:57:03,6133,"Forbes Bay, Elizabeth City, NC B",36.282252,-76.206629
2018-05-10 19:57:35,10066,Ford midblock,37.761738,-122.431812
2018-05-10 19:56:45,10067,Ford midblock B,37.761738,-122.431812
2018-05-10 19:57:53,2673,"Forks of Salmon, CA",41.259636,-123.331123
2018-05-10 19:57:03,2674,"Forks of Salmon, CA B",41.259636,-123.331123
2018-05-10 19:57:22,4637,"Fort Collins, CO",40.540491,-105.113982
2018-05-10 19:57:43,4638,"Fort Collins, CO B",40.540491,-105.113982
2018-05-10 19:56:48,3167,"Fortuna, CA",40.566636,-124.128199
2018-05-10 19:57:18,3168,"Fortuna, CA B",40.566636,-124.128199
2018-05-10 19:56:44,7660,Franklin Park South Little Free Library,39.960639,-82.951693
2018-05-10 19:57:15,7661,Franklin Park South Little Free Library B,39.960639,-82.951693
2018-05-10 19:56:55,7936,"FRANKTOWN, CO",39.354202,-104.690206
2018-05-10 19:57:17,7937,"FRANKTOWN, CO B",39.354202,-104.690206
2018-05-10 19:57:42,6648,FRAQMD office,39.149253,-121.622037
2018-05-10 19:56:45,6649,FRAQMD office B,39.149253,-121.622037
2018-05-10 19:57:54,3533,Fraser MI,42.53817,-82.933741
2018-05-10 19:57:04,3534,Fraser MI B,42.53817,-82.933741
2018-05-10 19:57:32,4301,Frelsburg,29.853833,-96.528538
2018-05-10 19:57:50,4302,Frelsburg B,29.853833,-96.528538
2018-05-10 19:57:08,6988,French Creek RDN,49.344952,-124.373476
2018-05-10 19:57:38,6989,French Creek RDN B,49.344952,-124.373476
2018-05-10 19:57:49,4027,French Lake,32.638702,-97.386581
2018-05-10 19:56:59,4028,French Lake B,32.638702,-97.386581
2018-05-10 19:57:17,7284,Fresno - Lester,36.864673,-119.745825
2018-05-10 19:57:43,7285,Fresno - Lester B,36.864673,-119.745825
2018-05-10 19:57:40,5956,Fresno Crossing,37.2356,-119.7794
2018-05-10 19:56:42,5957,Fresno Crossing B,37.2356,-119.7794
2018-05-10 19:57:45,9096,Frick Environmental Center - Squirrel Hill,40.43633,-79.907609
2018-05-10 19:56:55,9097,Frick Environmental Center - Squirrel Hill B,40.43633,-79.907609
2018-05-10 19:56:57,3465,Friends of Calwa,36.706787,-119.757442
2018-05-10 19:57:27,3466,Friends of Calwa B,36.706787,-119.757442
2018-05-10 19:57:11,3329,Front Office,37.118808,-120.744526
2018-05-10 19:57:41,3330,Front Office B,37.118808,-120.744526
2018-05-10 19:57:13,1018,Fruit Heights,41.026017,-111.901674
2018-05-10 19:57:43,1019,Fruit Heights B,41.026017,-111.901674
2018-05-10 19:57:53,9240,Frydlant Weather Station 2,50.92778,15.077399
2018-05-10 19:57:03,9241,Frydlant Weather Station 2 B,50.92778,15.077399
2018-05-10 19:56:54,5430,Fullerton,33.86113,-117.962531
2018-05-10 19:57:16,5431,Fullerton B,33.86113,-117.962531
2018-05-10 19:56:42,2647,Gallon Jug,17.56513,-89.046967
2018-05-10 19:57:16,2648,Gallon Jug B,17.56513,-89.046967
2018-05-10 19:57:27,1894,Garage,,
2018-05-10 19:57:56,1895,Garage B,37.783149,-122.47504
2018-05-10 19:57:48,1068,Garden Bay,49.657875,-124.024326
2018-05-10 19:57:28,1069,Garden Bay B,49.657875,-124.024326
2018-05-10 19:57:30,4874,"Garner, Iowa",43.099335,-93.61033
2018-05-10 19:58:00,4875,"Garner, Iowa B",43.099335,-93.61033
2018-05-10 19:57:33,4097,Gateway School,36.955491,-122.026904
2018-05-10 19:56:43,4098,Gateway School B,36.955491,-122.026904
2018-05-10 19:56:55,3860,Gatsby's Castle,33.682624,-118.030084
2018-05-10 19:57:25,3861,Gatsby's Castle B,33.682624,-118.030084
2018-05-10 19:56:50,4305,Gavilan Hills CA,33.782753,-117.358823
2018-05-10 19:57:20,4306,Gavilan Hills CA B,33.782753,-117.358823
2018-05-10 19:57:23,2512,Getchell,48.087301,-122.062607
2018-05-10 19:57:52,2513,Getchell B,48.087301,-122.062607
2018-05-10 19:57:49,6098,Gi's house inside,40.59646,-111.801086
2018-05-10 19:56:59,6099,Gi's house inside B,40.59646,-111.801086
2018-05-10 19:57:36,3013,Gildersleeve Mountain,41.592148,-81.355227
2018-05-10 19:56:46,3014,Gildersleeve Mountain B,41.592148,-81.355227
2018-05-10 19:57:21,3303,"Glassverket, Jel?y",59.432281,10.645905
2018-05-10 19:57:51,3304,"Glassverket, Jel?y B",59.432281,10.645905
2018-05-10 19:57:37,1874,Glen Cove Ridge,38.066784,-122.220027
2018-05-10 19:56:47,1875,Glen Cove Ridge B,38.066784,-122.220027
2018-05-10 19:56:57,5906,Glendale (Copperwood),33.587305,-112.196934
2018-05-10 19:57:44,3644,Glendale (Copperwood),33.587254,-112.196945
2018-05-10 19:57:23,5907,Glendale (Copperwood) B,33.587305,-112.196934
2018-05-10 19:56:55,3645,Glendale (Copperwood) B,33.587254,-112.196945
2018-05-10 19:57:27,934,Glenmohr Drive,50.645972,-120.38004
2018-05-10 19:57:56,935,Glenmohr Drive B,50.645972,-120.38004
2018-05-10 19:56:18,3838,Glenview,37.802432,-122.227101
2018-05-10 19:56:40,3839,Glenview B,37.802432,-122.227101
2018-05-10 19:57:10,7956,Globeville,39.785917,-104.988855
2018-05-10 19:57:40,7957,Globeville B,39.785917,-104.988855
2018-05-10 19:57:54,8634,GNE,40.790397,-73.733322
2018-05-10 19:56:56,8635,GNE B,40.790397,-73.733322
2018-05-10 19:57:55,3900,Golden Gate Heights,37.75213,-122.465573
2018-05-10 19:57:05,3901,Golden Gate Heights B,37.75213,-122.465573
2018-05-10 19:57:15,2506,Golden Valley,44.236215,-103.24174
2018-05-10 19:57:45,2507,Golden Valley B,44.236215,-103.24174
2018-05-10 19:57:56,6342,Goldtower Charters Towers,-20.07086,146.277829
2018-05-10 19:57:06,6343,Goldtower Charters Towers B,-20.07086,146.277829
2018-05-10 19:57:24,1936,Goleta-Fairview,34.44551,-119.828
2018-05-10 19:57:53,1937,Goleta-Fairview B,34.44551,-119.828
2018-05-10 19:57:51,5926,G?teborg / Nordstan,57.709102,11.970162
2018-05-10 19:56:53,5927,G?teborg / Nordstan B,57.709102,11.970162
